Crash ID,State,YYYYMM,Year,Month,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road Userindex,Gender,Ageindex,Speed,Driving experienceindex,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day,Age,Road User,Driving experience
20213007,Qld,2021-07,2021,7,Friday,18:00:00,Multiple,No,No,No,Car driver,Male,59,67,28,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Night,,,
20213007,Qld,2021-07,2021,7,Friday,18:00:00,Multiple,No,No,No,Car driver,Male,45,102,14,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Night,,,
20213007,Qld,2021-07,2021,7,Friday,18:00:00,Multiple,No,No,No,Car passenger,Male,58,20,28,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Night,,,
20217008,NT,2021-07,2021,7,Sunday,4:00:00,Single,No,No,No,Car passenger,Female,30,20,7,Very Remote Australia,Northern Territory - Outback,Barkly (R),National or State Highway,No,No,26_to_39,Night,,,
20213058,Qld,2021-07,2021,7,Saturday,22:00:00,Single,No,No,No,Car passenger,Female,28,0,4,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,26_to_39,Night,,,
20212040,Vic,2021-07,2021,7,Sunday,1:10:00,Single,No,No,No,Car driver,Male,18,43,5,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Local Road,No,No,17_to_25,Night,,,
20212040,Vic,2021-07,2021,7,Sunday,1:10:00,Single,No,No,No,Car passenger,Male,18,0,4,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Local Road,No,No,17_to_25,Night,,,
20216018,Tas,2021-07,2021,7,Thursday,20:48:00,Single,No,No,No,Car passenger,Male,33,0,14,Very Remote Australia,West and North West,King Island (M),Arterial Road,No,No,26_to_39,Night,,,
20211145,NSW,2021-07,2021,7,Friday,20:14:00,Multiple,No,Yes,No,Pedestrian,Male,15,20,4,Inner Regional Australia,Central West,Orange,National or State Highway,No,No,0_to_16,Night,,,
20212162,Vic,2021-07,2021,7,Wednesday,1:19:00,Single,No,No,No,Car passenger,Male,17,20,2,Major Cities of Australia,Melbourne - Inner East,Whitehorse (C),National or State Highway,No,No,17_to_25,Night,,,
20213085,Qld,2021-07,2021,7,Tuesday,21:00:00,Single,No,No,No,Motorcycle rider,Male,31,53,12,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,26_to_39,Night,,,
20213080,Qld,2021-07,2021,7,Sunday,10:00:00,Single,No,No,No,Car driver,Female,60,79,29,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday (R),National or State Highway,No,No,40_to_64,Day,,,
20214051,SA,2021-07,2021,7,Saturday,7:37:00,Single,No,No,No,Car passenger,Female,51,0,29,Outer Regional Australia,South Australia - South East,Kingston (DC) (SA),Arterial Road,No,No,40_to_64,Day,,,
20216001,Tas,2021-07,2021,7,Sunday,11:12:00,Multiple,No,No,No,Car passenger,Female,46,20,12,Outer Regional Australia,Launceston and North East,Meander Valley (M),National or State Highway,No,No,40_to_64,Day,,,
20216001,Tas,2021-07,2021,7,Sunday,11:12:00,Multiple,No,No,No,Car driver,Male,46,157,11,Outer Regional Australia,Launceston and North East,Meander Valley (M),National or State Highway,No,No,40_to_64,Day,,,
20213153,Qld,2021-07,2021,7,Sunday,10:00:00,Single,No,No,No,Motorcycle rider,Male,55,95,30,Inner Regional Australia,Central Queensland,Livingstone (S),Sub-Arterial Road,No,No,40_to_64,Day,,,
20212018,Vic,2021-07,2021,7,Saturday,13:29:00,Single,No,No,No,Car passenger,Male,67,20,27,Outer Regional Australia,North West,Buloke (S),National or State Highway,No,No,65_to_74,Day,,,
20213100,Qld,2021-07,2021,7,Saturday,11:00:00,Single,No,No,No,Car driver,Female,39,97,12,Inner Regional Australia,Ipswich,Somerset (R),Local Road,No,No,26_to_39,Day,,,
20214031,SA,2021-07,2021,7,Saturday,16:10:00,Single,No,No,No,Car driver,Male,33,51,14,Outer Regional Australia,South Australia - Outback,Port Augusta (C),Local Road,No,No,26_to_39,Day,,,
20211028,NSW,2021-07,2021,7,Saturday,17:10:00,Multiple,No,No,No,Motorcycle rider,Male,27,103,6,Major Cities of Australia,Sydney - Outer South West,Camden,Arterial Road,No,No,26_to_39,Day,,,
20213160,Qld,2021-07,2021,7,Friday,14:00:00,Multiple,No,No,No,Car driver,Male,60,140,27,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),National or State Highway,No,No,40_to_64,Day,,,
20213006,Qld,2021-07,2021,7,Wednesday,6:00:00,Multiple,No,No,Yes,Car driver,Female,39,140,14,Outer Regional Australia,Cairns,Mareeba (S),National or State Highway,No,No,26_to_39,Day,,,
20213006,Qld,2021-07,2021,7,Wednesday,6:00:00,Multiple,No,No,Yes,Car driver,Male,56,40,29,Outer Regional Australia,Cairns,Mareeba (S),National or State Highway,No,No,40_to_64,Day,,,
20213070,Qld,2021-07,2021,7,Friday,22:00:00,Multiple,No,No,No,Car passenger,Male,17,0,3,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Collector Road,No,No,17_to_25,Night,,,
20213111,Qld,2021-07,2021,7,Thursday,10:00:00,Multiple,No,No,Yes,Car passenger,Female,12,0,5,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Sub-Arterial Road,No,No,0_to_16,Day,,,
20213111,Qld,2021-07,2021,7,Thursday,10:00:00,Multiple,No,No,Yes,Car passenger,Female,29,0,7,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Sub-Arterial Road,No,No,26_to_39,Day,,,
20211100,NSW,2021-07,2021,7,Tuesday,6:50:00,Single,No,No,No,Car driver,Male,44,104,13,Inner Regional Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,40_to_64,Day,,,
20214002,SA,2021-07,2021,7,Wednesday,15:40:00,Single,No,No,No,Car driver,Male,40,122,14,Outer Regional Australia,Barossa - Yorke - Mid North,Mount Remarkable (DC),National or State Highway,No,No,40_to_64,Day,,,
20214002,SA,2021-07,2021,7,Wednesday,15:40:00,Single,No,No,No,Car passenger,Female,61,20,28,Outer Regional Australia,Barossa - Yorke - Mid North,Mount Remarkable (DC),National or State Highway,No,No,40_to_64,Day,,,
20211075,NSW,2021-07,2021,7,Sunday,1:23:00,Single,No,No,No,Car driver,Male,19,117,2,Outer Regional Australia,Central West,Cowra,Sub-Arterial Road,No,No,17_to_25,Night,,,
20213037,Qld,2021-07,2021,7,Monday,16:00:00,Single,No,No,Yes,Car driver,Male,59,89,29,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),National or State Highway,No,No,40_to_64,Day,,,
20212071,Vic,2021-07,2021,7,Friday,16:50:00,Multiple,No,No,Yes,Car driver,Male,58,125,27,Inner Regional Australia,Hume,Strathbogie (S),National or State Highway,No,No,40_to_64,Day,,,
20212057,Vic,2021-07,2021,7,Thursday,9:35:00,Single,No,No,Yes,Car driver,Male,63,98,29,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),National or State Highway,No,No,40_to_64,Day,,,
20213147,Qld,2021-07,2021,7,Friday,15:00:00,Single,No,No,No,Car passenger,Female,54,0,28,Outer Regional Australia,Wide Bay,Bundaberg (R),Sub-Arterial Road,No,No,40_to_64,Day,,,
20211078,NSW,2021-07,2021,7,Thursday,10:40:00,Multiple,No,No,No,Car driver,Female,55,106,29,Outer Regional Australia,Far West and Orana,Dubbo Regional,Sub-Arterial Road,No,No,40_to_64,Day,,,
20212032,Vic,2021-07,2021,7,Friday,15:30:00,Multiple,No,No,No,Car driver,Male,45,121,13,Major Cities of Australia,Melbourne - West,Wyndham (C),National or State Highway,No,No,40_to_64,Day,,,
20211124,NSW,2021-07,2021,7,Friday,18:10:00,Single,No,No,No,Car passenger,Male,33,0,13,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Collector Road,No,No,26_to_39,Night,,,
20213082,Qld,2021-07,2021,7,Wednesday,15:00:00,Single,No,No,No,Motorcycle rider,Male,59,131,28,Outer Regional Australia,Darling Downs - Maranoa,Western Downs (R),Local Road,No,No,40_to_64,Day,,,
20211018,NSW,2021-07,2021,7,Monday,6:50:00,Single,No,No,No,Car driver,Male,45,164,11,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,40_to_64,Day,,,
20212029,Vic,2021-07,2021,7,Thursday,17:30:00,Multiple,No,No,No,Motorcycle rider,Male,45,122,13,Major Cities of Australia,Melbourne - West,Brimbank (C),Local Road,No,No,40_to_64,Day,,,
20217007,NT,2021-07,2021,7,Thursday,15:30:00,Single,No,No,No,Car driver,Male,49,121,12,Very Remote Australia,Northern Territory - Outback,MacDonnell (R),Sub-Arterial Road,No,No,40_to_64,Day,,,
20211108,NSW,2021-07,2021,7,Thursday,14:20:00,Single,No,No,No,Car driver,Male,40,99,15,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,40_to_64,Day,,,
20211127,NSW,2021-07,2021,7,Wednesday,15:47:00,Multiple,No,No,No,Car driver,Male,33,69,15,Outer Regional Australia,Riverina,Narrandera,Sub-Arterial Road,No,No,26_to_39,Day,,,
20213120,Qld,2021-07,2021,7,Thursday,7:00:00,Multiple,No,No,No,Car passenger,Male,7,20,2,Outer Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,0_to_16,Day,,,
20213120,Qld,2021-07,2021,7,Thursday,7:00:00,Multiple,No,No,No,Car passenger,Female,5,20,4,Outer Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,0_to_16,Day,,,
20214014,SA,2021-07,2021,7,Monday,13:55:00,Single,No,No,No,Car driver,Male,73,90,45,Inner Regional Australia,Barossa - Yorke - Mid North,Mallala (DC),National or State Highway,No,No,65_to_74,Day,,,
20214034,SA,2021-07,2021,7,Wednesday,6:35:00,Single,No,No,No,Motorcycle rider,Male,66,155,28,Major Cities of Australia,Adelaide - South,Marion (C),National or State Highway,No,No,65_to_74,Day,,,
20214038,SA,2021-07,2021,7,Thursday,16:02:00,Single,No,No,No,Car passenger,Male,9,0,1,Very Remote Australia,South Australia - Outback,Elliston (DC),Sub-Arterial Road,No,No,0_to_16,Day,,,
20211058,NSW,2021-07,2021,7,Friday,10:00:00,Multiple,No,No,No,Car driver,Female,79,104,41,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Arterial Road,No,No,75_or_older,Day,,,
20211178,NSW,2021-07,2021,7,Tuesday,22:15:00,Single,No,No,No,Motorcycle rider,Male,55,16,27,Outer Regional Australia,Hunter Valley exc Newcastle,Upper Hunter,Local Road,No,No,40_to_64,Night,,,
20212036,Vic,2021-07,2021,7,Tuesday,2:20:00,Multiple,No,No,No,Car driver,Male,57,58,27,Major Cities of Australia,Melbourne - Outer East,Maroondah (C),Arterial Road,No,No,40_to_64,Night,,,
20216005,Tas,2021-07,2021,7,Friday,4:30:00,Single,No,No,No,Car driver,Male,57,79,29,Outer Regional Australia,Launceston and North East,George Town (M),Collector Road,No,No,40_to_64,Night,,,
20212140,Vic,2021-07,2021,7,Tuesday,12:00:00,Multiple,No,No,No,Pedal cyclist,Female,79,30,43,Inner Regional Australia,Latrobe - Gippsland,Baw Baw (S),Arterial Road,No,No,75_or_older,Day,,,
20212090,Vic,2021-07,2021,7,Tuesday,12:20:00,Single,No,No,No,Car driver,Female,84,49,45,Major Cities of Australia,Melbourne - West,Brimbank (C),Local Road,No,No,75_or_older,Day,,,
20212147,Vic,2021-07,2021,7,Friday,16:15:00,Single,No,No,No,Car driver,Male,77,19,45,Inner Regional Australia,Bendigo,Mount Alexander (S),National or State Highway,No,No,75_or_older,Day,,,
20217013,NT,2021-07,2021,7,Wednesday,19:38:00,Multiple,No,No,No,Pedestrian,Female,53,0,26,Outer Regional Australia,Darwin,Palmerston (C),Arterial Road,No,No,40_to_64,Night,,,
20213003,Qld,2021-07,2021,7,Friday,16:00:00,Multiple,No,No,No,Car driver,Female,24,96,7,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,17_to_25,Day,,,
20216021,Tas,2021-07,2021,7,Monday,14:08:00,Multiple,No,No,Yes,Car driver,Female,25,61,5,Outer Regional Australia,Launceston and North East,Northern Midlands (M),National or State Highway,No,No,17_to_25,Day,,,
20211012,NSW,2021-07,2021,7,Thursday,21:41:00,Multiple,No,No,No,Motorcycle rider,Male,27,116,5,Inner Regional Australia,Richmond - Tweed,Richmond Valley,Local Road,No,No,26_to_39,Night,,,
20211171,NSW,2021-07,2021,7,Monday,16:15:00,Multiple,No,No,No,Motorcycle rider,Male,19,148,2,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,17_to_25,Day,,,
20213151,Qld,2021-07,2021,7,Monday,17:00:00,Single,No,No,No,Motorcycle rider,Male,17,104,1,Major Cities of Australia,Logan - Beaudesert,Logan (C),Local Road,No,No,17_to_25,Day,,,
20213121,Qld,2021-07,2021,7,Wednesday,6:00:00,Multiple,No,No,No,Car driver,Male,23,97,5,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),Local Road,No,No,17_to_25,Day,,,
20212007,Vic,2021-07,2021,7,Monday,20:55:00,Multiple,No,No,No,Car passenger,Female,68,0,26,Major Cities of Australia,Melbourne - South East,Monash (C),Local Road,No,No,65_to_74,Night,,,
20216021,Tas,2021-07,2021,7,Monday,14:08:00,Multiple,No,No,Yes,Car passenger,Male,36,20,12,Outer Regional Australia,Launceston and North East,Northern Midlands (M),National or State Highway,No,No,26_to_39,Day,,,
20213131,Qld,2021-07,2021,7,Tuesday,4:00:00,Single,No,No,No,Car driver,Female,19,39,5,Major Cities of Australia,Brisbane - South,Brisbane (C),Sub-Arterial Road,No,No,17_to_25,Night,,,
20213120,Qld,2021-07,2021,7,Thursday,7:00:00,Multiple,No,No,No,Car passenger,Female,35,20,14,Outer Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,26_to_39,Day,,,
20212025,Vic,2021-07,2021,7,Friday,17:04:00,Single,No,No,No,Car driver,Male,30,123,5,Inner Regional Australia,Geelong,Golden Plains (S),Sub-Arterial Road,No,No,26_to_39,Day,,,
20211160,NSW,2021-07,2021,7,Tuesday,21:58:00,Single,No,No,No,Car driver,Male,81,58,44,Inner Regional Australia,New England and North West,Armidale Regional,Local Road,No,No,75_or_older,Night,,,
20213130,Qld,2021-07,2021,7,Friday,14:00:00,Multiple,No,No,No,Car passenger,Female,77,0,45,Major Cities of Australia,Brisbane - West,Brisbane (C),Local Road,No,No,75_or_older,Day,,,
20217002,NT,2021-07,2021,7,Saturday,5:00:00,Single,No,No,No,Pedestrian,Male,37,20,13,Outer Regional Australia,Darwin,Litchfield (M),National or State Highway,No,No,26_to_39,Night,,,
20211090,NSW,2021-07,2021,7,Sunday,19:00:00,Single,No,No,No,Pedestrian,Male,52,0,29,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,40_to_64,Night,,,
20211050,NSW,2021-07,2021,7,Monday,3:45:00,Single,No,No,Yes,Pedestrian,Male,48,20,14,Major Cities of Australia,Sydney - North Sydney and Hornsby,Hornsby,National or State Highway,No,No,40_to_64,Night,,,
20211179,NSW,2021-07,2021,7,Saturday,7:00:00,Single,No,No,No,Pedestrian,Male,53,20,28,Outer Regional Australia,Murray,Wentworth,National or State Highway,No,No,40_to_64,Day,,,
20216004,Tas,2021-07,2021,7,Monday,22:32:00,Single,No,No,No,Car driver,Male,22,75,5,Inner Regional Australia,Hobart,Clarence (C),Collector Road,No,No,17_to_25,Night,,,
20212087,Vic,2021-07,2021,7,Saturday,10:04:00,Single,No,No,No,Pedestrian,Female,78,0,45,Major Cities of Australia,Geelong,Greater Geelong (C),Local Road,No,No,75_or_older,Day,,,
20212099,Vic,2021-07,2021,7,Thursday,1:40:00,Multiple,No,No,No,Motorcycle rider,Male,26,64,7,Major Cities of Australia,Melbourne - South East,Casey (C),Local Road,No,No,26_to_39,Night,,,
20217022,NT,2021-07,2021,7,Thursday,3:00:00,Single,No,No,No,Car driver,Male,36,95,15,Outer Regional Australia,Darwin,Litchfield (M),Sub-Arterial Road,No,No,26_to_39,Night,,,
20214044,SA,2021-07,2021,7,Wednesday,11:20:00,Single,No,No,No,Pedestrian,Female,64,0,29,Major Cities of Australia,Adelaide - West,Port Adelaide Enfield (C),Sub-Arterial Road,No,No,40_to_64,Day,,,
20213069,Qld,2021-07,2021,7,Saturday,23:00:00,Single,No,No,No,Pedestrian,Male,24,0,7,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),Local Road,No,No,17_to_25,Night,,,
20211082,NSW,2021-07,2021,7,Wednesday,11:34:00,Single,No,No,Yes,Pedestrian,Male,87,0,42,Major Cities of Australia,Sydney - Inner South West,Bayside,Arterial Road,No,No,75_or_older,Day,,,
20211057,NSW,2021-07,2021,7,Tuesday,0:50:00,Single,No,No,Yes,Pedestrian,Male,51,0,28,Outer Regional Australia,Mid North Coast,Kempsey,Arterial Road,No,No,40_to_64,Night,,,
20211002,NSW,2021-07,2021,7,Wednesday,15:18:00,Single,No,No,No,Pedestrian,Female,78,0,42,Inner Regional Australia,Richmond - Tweed,Lismore,Local Road,No,No,75_or_older,Day,,,
20212045,Vic,2021-06,2021,6,Monday,5:40:00,Single,No,No,No,Car driver,Male,36,59,15,Inner Regional Australia,Latrobe - Gippsland,Baw Baw (S),Local Road,No,No,26_to_39,Night,,,
20211173,NSW,2021-06,2021,6,Sunday,4:00:00,Single,No,No,No,Car driver,Male,20,130,62,Outer Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,40_to_64,Night,107.0,Car driver,62.0
20213048,Qld,2021-06,2021,6,Friday,23:00:00,Single,No,No,No,Pedestrian,Male,45,0,12,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Local Road,No,No,40_to_64,Night,,,
20214042,SA,2021-06,2021,6,Sunday,0:00:00,Single,No,No,No,Car passenger,Male,24,0,5,Remote Australia,South Australia - South East,Kangaroo Island (DC),Sub-Arterial Road,No,No,17_to_25,Night,,,
20211157,NSW,2021-06,2021,6,Friday,20:36:00,Single,No,No,No,Car driver,Female,44,108,14,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Collector Road,No,No,40_to_64,Night,,,
20213171,Qld,2021-06,2021,6,Tuesday,0:00:00,Single,No,No,No,Motorcycle rider,Male,32,109,12,Major Cities of Australia,Brisbane - South,Brisbane (C),Sub-Arterial Road,No,No,26_to_39,Night,,,
20211074,NSW,2021-06,2021,6,Friday,5:25:00,Single,No,No,No,Car driver,Male,26,58,7,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Local Road,No,No,26_to_39,Night,,,
20214003,SA,2021-06,2021,6,Saturday,1:05:00,Multiple,No,No,No,Car driver,Male,50,104,12,Outer Regional Australia,South Australia - South East,The Coorong (DC),National or State Highway,No,No,40_to_64,Night,,,
20211071,NSW,2021-06,2021,6,Wednesday,22:40:00,Single,No,No,No,Car driver,Male,27,45,5,Inner Regional Australia,Murray,Albury,Local Road,No,No,26_to_39,Night,,,
20211189,NSW,2021-06,2021,6,Thursday,23:05:00,Single,No,No,No,Car driver,Male,30,125,5,Outer Regional Australia,Mid North Coast,Kempsey,Sub-Arterial Road,No,No,26_to_39,Night,,,
20213149,Qld,2021-06,2021,6,Thursday,2:00:00,Single,No,No,No,Car driver,Male,19,134,4,Inner Regional Australia,Ipswich,Somerset (R),National or State Highway,No,No,17_to_25,Night,,,
20213139,Qld,2021-06,2021,6,Friday,0:00:00,Single,No,No,No,Car driver,Male,21,82,5,Remote Australia,Cairns,Tablelands (R),National or State Highway,No,No,17_to_25,Night,,,
20211176,NSW,2021-06,2021,6,Saturday,12:23:00,Multiple,No,No,No,Car driver,Female,19,69,4,Inner Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,17_to_25,Day,,,
20212082,Vic,2021-06,2021,6,Sunday,14:00:00,Single,No,No,No,Motorcycle rider,Male,63,79,28,Outer Regional Australia,Warrnambool and South West,Glenelg (S),Sub-Arterial Road,No,No,40_to_64,Day,,,
20214030,SA,2021-06,2021,6,Sunday,10:11:00,Single,No,No,No,Car driver,Male,51,98,27,Outer Regional Australia,South Australia - South East,Loxton Waikerie (DC),Sub-Arterial Road,No,No,40_to_64,Day,,,
20211113,NSW,2021-06,2021,6,Sunday,14:38:00,Multiple,No,No,No,Motorcycle rider,Male,51,59,29,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,Local Road,No,No,40_to_64,Day,,,
20213108,Qld,2021-06,2021,6,Sunday,14:00:00,Single,No,No,No,Car driver,Female,57,-25,28,Very Remote Australia,Queensland - Outback,Mareeba (S),Sub-Arterial Road,No,No,40_to_64,Day,,,
20211168,NSW,2021-06,2021,6,Saturday,19:10:00,Single,No,No,Yes,Car driver,Male,70,113,27,Outer Regional Australia,Central West,Weddin,National or State Highway,No,No,65_to_74,Night,,,
20217024,NT,2021-06,2021,6,Sunday,8:20:00,Single,No,No,No,Car driver,Female,35,70,11,Very Remote Australia,Northern Territory - Outback,MacDonnell (R),Sub-Arterial Road,No,No,26_to_39,Day,,,
20211059,NSW,2021-06,2021,6,Sunday,13:30:00,Multiple,No,No,No,Pedal cyclist,Male,71,30,43,Major Cities of Australia,Central Coast,Central Coast,Arterial Road,No,No,65_to_74,Day,,,
20212079,Vic,2021-06,2021,6,Saturday,13:25:00,Single,No,No,No,Car driver,Female,67,120,30,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula (S),National or State Highway,No,No,65_to_74,Day,,,
20213118,Qld,2021-06,2021,6,Saturday,11:00:00,Multiple,No,No,No,Car passenger,Male,84,0,45,Outer Regional Australia,Central Queensland,Gladstone (R),Local Road,No,No,75_or_older,Day,,,
20211154,NSW,2021-06,2021,6,Sunday,14:00:00,Single,No,No,No,Motorcycle rider,Male,18,86,1,Outer Regional Australia,Central West,Bland,Local Road,No,No,17_to_25,Day,,,
20213051,Qld,2021-06,2021,6,Sunday,17:00:00,Multiple,No,No,No,Motorcycle rider,Male,30,79,6,Inner Regional Australia,Toowoomba,Toowoomba (R),Collector Road,No,No,26_to_39,Day,,,
20213133,Qld,2021-06,2021,6,Monday,5:00:00,Multiple,No,No,Yes,Car driver,Male,86,67,45,Inner Regional Australia,Wide Bay,Gympie (R),National or State Highway,No,No,75_or_older,Night,,,
20213001,Qld,2021-06,2021,6,Friday,8:00:00,Multiple,No,No,Yes,Car passenger,Female,29,20,6,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,26_to_39,Day,,,
20213135,Qld,2021-06,2021,6,Monday,17:00:00,Single,No,No,No,Car passenger,Female,37,0,12,Very Remote Australia,Queensland - Outback,Flinders (S) (Qld),Sub-Arterial Road,No,No,26_to_39,Day,,,
20213045,Qld,2021-06,2021,6,Tuesday,16:00:00,Multiple,No,Yes,No,Car driver,Female,61,65,27,Inner Regional Australia,Wide Bay,Fraser Coast (R),National or State Highway,No,No,40_to_64,Day,,,
