,Crash ID,State,YYYYMM,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road User,Gender,Age,Speed,Driving experience,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day
1630,20198002,ACT,2019-12,Saturday,6:20:00,Single,No,No,No,Car driver,Male,28,82,5,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Local Road,No,No,26_to_39,Day
1631,20197021,NT,2019-12,Sunday,13:00:00,Multiple,No,No,No,Motorcycle rider,Male,35,94,13,Outer Regional Australia,Darwin,Litchfield (M),Sub-Arterial Road,No,No,26_to_39,Day
1632,20191091,NSW,2019-12,Saturday,15:45:00,Single,No,No,No,Car passenger,Female,29,20,5,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,National or State Highway,Yes,No,26_to_39,Day
1633,20192171,Vic,2019-12,Sunday,20:00:00,Multiple,No,No,No,Motorcycle rider,Male,39,80,14,Major Cities of Australia,Melbourne - North West,Brimbank (C),National or State Highway,No,No,26_to_39,Night
1634,20191279,NSW,2019-12,Saturday,9:14:00,Single,No,No,No,Car driver,Female,37,56,13,Outer Regional Australia,Capital Region,Upper Lachlan,Arterial Road,No,No,26_to_39,Day
1635,20191257,NSW,2019-12,Saturday,11:15:00,Multiple,No,No,No,Car passenger,Female,62,0,30,Outer Regional Australia,Capital Region,Upper Lachlan,Arterial Road,No,No,40_to_64,Day
1636,20195081,WA,2019-12,Sunday,15:00:00,Multiple,No,No,Yes,Car driver,Male,60,143,29,Very Remote Australia,Western Australia - Outback (South),Dundas (S),National or State Highway,No,No,40_to_64,Day
1637,20191148,NSW,2019-12,Sunday,10:57:00,Multiple,No,No,No,Car driver,Male,58,142,28,Major Cities of Australia,Hunter Valley exc Newcastle,Port Stephens,Arterial Road,No,No,40_to_64,Day
1638,20194110,SA,2019-12,Friday,20:00:00,Single,No,No,No,Pedal cyclist,Male,38,30,13,Major Cities of Australia,Adelaide - North,Tea Tree Gully (C),Local Road,No,No,26_to_39,Night
1639,20191320,NSW,2019-12,Saturday,16:30:00,Single,No,No,No,Car driver,Male,45,64,11,Inner Regional Australia,Richmond - Tweed,Lismore,Arterial Road,No,No,40_to_64,Day
1640,20195043,WA,2019-12,Sunday,13:30:00,Single,No,No,No,Car driver,Female,65,146,30,Very Remote Australia,Western Australia - Outback (South),Coolgardie (S),Local Road,No,No,65_to_74,Day
1641,20195079,WA,2019-12,Saturday,13:50:00,Single,No,No,No,Car driver,Male,71,33,41,Inner Regional Australia,Western Australia - Wheat Belt,Boddington (S),Arterial Road,No,No,65_to_74,Day
1642,20193166,Qld,2019-12,Friday,19:00:00,Multiple,No,No,Yes,Car driver,Female,54,122,28,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),National or State Highway,No,No,40_to_64,Night
1643,20192090,Vic,2019-12,Tuesday,10:29:00,Multiple,No,No,No,Car driver,Female,38,79,12,Inner Regional Australia,Geelong,Greater Geelong (C),Sub-Arterial Road,Yes,No,26_to_39,Day
1644,20191155,NSW,2019-12,Saturday,22:30:00,Single,No,No,No,Car driver,Male,47,99,11,Inner Regional Australia,Mid North Coast,Kempsey,Local Road,No,No,40_to_64,Night
1645,20193053,Qld,2019-12,Wednesday,14:00:00,Multiple,No,No,No,Car driver,Male,57,128,28,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),National or State Highway,No,No,40_to_64,Day
1646,20192200,Vic,2019-12,Thursday,6:25:00,Multiple,No,No,No,Pedal cyclist,Male,24,50,5,Outer Regional Australia,North West,Horsham (RC),National or State Highway,No,No,17_to_25,Day
1647,20192018,Vic,2019-12,Thursday,17:05:00,Single,No,No,No,Car driver,Male,24,48,6,Inner Regional Australia,Bendigo,Mount Alexander (S),Sub-Arterial Road,No,No,17_to_25,Day
1648,20197012,NT,2019-12,Monday,6:12:00,Single,No,No,No,Car passenger,Male,20,0,1,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,No,17_to_25,Day
1649,20197012,NT,2019-12,Monday,6:12:00,Single,No,No,No,Car passenger,Male,22,0,8,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,No,17_to_25,Day
1650,20197022,NT,2019-12,Friday,10:00:00,Single,No,No,No,Car driver,Female,28,71,6,Very Remote Australia,Northern Territory - Outback,Roper Gulf (R),National or State Highway,No,No,26_to_39,Day
1651,20192147,Vic,2019-12,Thursday,7:14:00,Multiple,No,Yes,Yes,Car driver,Male,50,137,13,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Local Road,No,No,40_to_64,Day
1652,20192240,Vic,2019-12,Tuesday,9:00:00,Single,No,No,No,Car driver,Male,56,28,30,Inner Regional Australia,Warrnambool and South West,Colac-Otway (S),Arterial Road,No,No,40_to_64,Day
1653,20191162,NSW,2019-12,Tuesday,15:00:00,Multiple,No,No,No,Car driver,Male,25,81,5,Inner Regional Australia,Richmond - Tweed,Lismore,Arterial Road,No,No,17_to_25,Day
1654,20192211,Vic,2019-12,Friday,9:30:00,Multiple,No,No,No,Car driver,Male,90,112,44,Major Cities of Australia,Melbourne - Inner South,Glen Eira (C),Sub-Arterial Road,No,No,75_or_older,Day
1655,20193192,Qld,2019-12,Thursday,12:00:00,Single,No,Yes,No,Car driver,Male,23,108,8,Remote Australia,Darling Downs - Maranoa,Maranoa (R),National or State Highway,No,No,17_to_25,Day
1656,20194085,SA,2019-12,Friday,14:30:00,Single,No,No,No,Car driver,Male,24,76,7,Remote Australia,South Australia - South East,Southern Mallee (DC),Arterial Road,No,No,17_to_25,Day
1657,20197017,NT,2019-12,Tuesday,16:00:00,Single,No,No,No,Car passenger,Male,23,0,6,Very Remote Australia,Northern Territory - Outback,Victoria Daly (R),Sub-Arterial Road,No,No,17_to_25,Day
1658,20196002,Tas,2019-12,Thursday,17:50:00,Single,No,No,No,Motorcycle rider,Male,51,146,27,Outer Regional Australia,South East,Kingborough (M),Local Road,No,No,40_to_64,Day
1659,20191001,NSW,2019-12,Wednesday,7:10:00,Single,No,No,No,Car driver,Male,18,162,2,Outer Regional Australia,Central West,Parkes,Arterial Road,Yes,No,17_to_25,Day
1660,20197016,NT,2019-12,Monday,14:39:00,Single,No,No,No,Car driver,Male,18,89,2,Outer Regional Australia,Darwin,Darwin (C),Arterial Road,Yes,No,17_to_25,Day
1661,20193177,Qld,2019-12,Wednesday,16:00:00,Multiple,No,No,No,Motorcycle rider,Male,35,41,15,Major Cities of Australia,Brisbane - North,Brisbane (C),Local Road,No,No,26_to_39,Day
1662,20191122,NSW,2019-12,Friday,12:30:00,Single,No,No,No,Car driver,Female,28,68,5,Outer Regional Australia,Central West,Warrumbungle,Sub-Arterial Road,No,No,26_to_39,Day
1663,20191122,NSW,2019-12,Friday,12:30:00,Single,No,No,No,Car passenger,Male,29,0,5,Outer Regional Australia,Central West,Warrumbungle,Sub-Arterial Road,No,No,26_to_39,Day
1664,20197012,NT,2019-12,Monday,6:12:00,Single,No,No,No,Car passenger,Male,33,0,14,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,No,26_to_39,Day
1665,20197012,NT,2019-12,Monday,6:12:00,Single,No,No,No,Car driver,Male,26,136,7,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,No,26_to_39,Day
1666,20197012,NT,2019-12,Monday,6:12:00,Single,No,No,No,Car passenger,Male,27,0,6,Remote Australia,Northern Territory - Outback,West Arnhem (R),Arterial Road,No,No,26_to_39,Day
1667,20191315,NSW,2019-12,Tuesday,20:58:00,Multiple,No,No,No,Motorcycle rider,Male,26,101,7,Outer Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,Yes,No,26_to_39,Night
1668,20191230,NSW,2019-12,Friday,1:20:00,Single,No,No,No,Motorcycle rider,Male,31,131,15,Major Cities of Australia,Sydney - Eastern Suburbs,Waverley,Collector Road,Yes,No,26_to_39,Night
1669,20192087,Vic,2019-12,Friday,14:18:00,Single,No,No,No,Car driver,Female,37,17,13,Inner Regional Australia,Ballarat,Moorabool (S),Arterial Road,No,No,26_to_39,Day
1670,20197013,NT,2019-12,Wednesday,18:49:00,Multiple,No,No,No,Car passenger,Male,35,0,11,Remote Australia,Northern Territory - Outback,Alice Springs (T),Collector Road,Yes,No,26_to_39,Night
1671,20194044,SA,2019-12,Thursday,6:55:00,Multiple,No,Yes,No,Pedal cyclist,Male,59,50,30,Major Cities of Australia,Adelaide - West,Port Adelaide Enfield (C),National or State Highway,No,No,40_to_64,Day
1672,20193152,Qld,2019-12,Monday,8:00:00,Multiple,No,No,No,Motorcycle rider,Female,54,148,30,Outer Regional Australia,Cairns,Mareeba (S),Local Road,No,No,40_to_64,Day
1673,20193187,Qld,2019-12,Tuesday,15:00:00,Single,No,No,No,Car driver,Male,55,124,27,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),National or State Highway,No,No,40_to_64,Day
1674,20195050,WA,2019-12,Wednesday,14:50:00,Multiple,No,No,Yes,Car driver,Male,64,68,27,Outer Regional Australia,Western Australia - Wheat Belt,West Arthur (S),Arterial Road,No,No,40_to_64,Day
1675,20194100,SA,2019-12,Wednesday,8:00:00,Single,No,No,No,Car driver,Male,62,135,30,Very Remote Australia,South Australia - Outback,Ceduna (DC),National or State Highway,No,No,40_to_64,Day
1676,20193019,Qld,2019-12,Friday,17:00:00,Single,No,No,No,Motorcycle rider,Male,58,109,27,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Local Road,No,No,40_to_64,Day
1677,20195107,WA,2019-12,Friday,16:53:00,Multiple,No,No,No,Car driver,Male,40,74,15,Inner Regional Australia,Bunbury,Donnybrook-Balingup (S),National or State Highway,No,No,40_to_64,Day
1678,20191154,NSW,2019-12,Tuesday,7:20:00,Single,No,No,No,Car driver,Female,49,38,14,Inner Regional Australia,Central Coast,Central Coast,Arterial Road,Yes,No,40_to_64,Day
1679,20194046,SA,2019-12,Wednesday,8:55:00,Multiple,No,No,Yes,Pedal cyclist,Male,57,50,29,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,Yes,No,40_to_64,Day
1680,20194063,SA,2019-12,Friday,10:50:00,Single,No,No,No,Car driver,Male,46,152,14,Inner Regional Australia,Adelaide - Central and Hills,Adelaide Hills (DC),Arterial Road,Yes,No,40_to_64,Day
1681,20192220,Vic,2019-12,Thursday,6:30:00,Multiple,No,No,No,Car driver,Female,43,134,12,Major Cities of Australia,Mornington Peninsula,Frankston (C),National or State Highway,No,No,40_to_64,Day
1682,20193044,Qld,2019-12,Friday,14:00:00,Multiple,No,No,Yes,Car driver,Male,69,116,26,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),National or State Highway,No,No,65_to_74,Day
1683,20191224,NSW,2019-12,Monday,22:00:00,Single,No,No,No,Motorcycle rider,Male,22,129,7,Inner Regional Australia,Illawarra,Wollongong,Arterial Road,Yes,No,17_to_25,Night
1684,20193110,Qld,2019-12,Tuesday,21:00:00,Single,No,No,No,Car driver,Male,18,51,5,Outer Regional Australia,Cairns,Cairns (R),Local Road,No,No,17_to_25,Night
1685,20193110,Qld,2019-12,Tuesday,21:00:00,Single,No,No,No,Car passenger,Female,17,0,4,Outer Regional Australia,Cairns,Cairns (R),Local Road,No,No,17_to_25,Night
1686,20193097,Qld,2019-12,Thursday,0:00:00,Single,No,No,No,Car driver,Male,22,110,5,Very Remote Australia,Queensland - Outback,Etheridge (S),Sub-Arterial Road,No,No,17_to_25,Night
1687,20193126,Qld,2019-12,Thursday,22:00:00,Single,No,No,No,Car passenger,Male,17,20,2,Outer Regional Australia,Central Queensland,Central Highlands (R) (Qld),National or State Highway,No,No,17_to_25,Night
1688,20191053,NSW,2019-12,Monday,15:15:00,Multiple,No,No,No,Motorcycle rider,Male,74,63,45,Major Cities of Australia,Capital Region,Queanbeyan-Palerang Regional,Local Road,Yes,No,65_to_74,Day
1689,20192123,Vic,2019-12,Friday,14:15:00,Single,No,No,No,Car driver,Male,67,89,29,Inner Regional Australia,Warrnambool and South West,Colac-Otway (S),Sub-Arterial Road,No,No,65_to_74,Day
1690,20191298,NSW,2019-12,Tuesday,21:00:00,Single,No,No,No,Motorcycle rider,Male,24,124,5,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,Arterial Road,Yes,No,17_to_25,Night
1691,20194032,SA,2019-12,Wednesday,19:30:00,Multiple,No,No,No,Pedestrian,Male,23,0,7,Major Cities of Australia,Adelaide - North,Playford (C),Arterial Road,Yes,No,17_to_25,Night
1692,20195075,WA,2019-12,Thursday,0:05:00,Single,No,No,No,Car passenger,Female,24,0,5,Inner Regional Australia,Bunbury,Dardanup (S),Local Road,Yes,No,17_to_25,Night
1693,20193033,Qld,2019-12,Tuesday,22:00:00,Single,No,No,No,Car driver,Male,35,85,13,Remote Australia,Mackay - Isaac - Whitsunday,Whitsunday (R),Sub-Arterial Road,No,No,26_to_39,Night
1694,20194036,SA,2019-12,Tuesday,4:20:00,Multiple,No,No,Yes,Motorcycle rider,Male,31,98,13,Major Cities of Australia,Adelaide - North,Salisbury (C),Sub-Arterial Road,No,No,26_to_39,Night
1695,20191039,NSW,2019-12,Wednesday,18:35:00,Single,No,No,No,Car driver,Male,36,158,15,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Arterial Road,No,No,26_to_39,Night
1696,20197013,NT,2019-12,Wednesday,18:49:00,Multiple,No,No,No,Car driver,Male,27,55,4,Remote Australia,Northern Territory - Outback,Alice Springs (T),Collector Road,Yes,No,26_to_39,Night
1697,20197013,NT,2019-12,Wednesday,18:49:00,Multiple,No,No,No,Car passenger,Female,32,0,13,Remote Australia,Northern Territory - Outback,Alice Springs (T),Collector Road,Yes,No,26_to_39,Night
1698,20191269,NSW,2019-12,Thursday,23:20:00,Single,No,No,No,Car driver,Male,28,158,4,Inner Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,26_to_39,Night
1699,20193066,Qld,2019-12,Friday,9:00:00,Single,No,No,No,Car driver,Male,75,99,41,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,75_or_older,Day
1700,20191211,NSW,2019-12,Tuesday,1:00:00,Single,No,No,No,Car driver,Male,46,15,14,Outer Regional Australia,Mid North Coast,Nambucca,Arterial Road,No,No,40_to_64,Night
1701,20191028,NSW,2019-12,Tuesday,21:30:00,Single,No,No,No,Car driver,Female,62,47,26,Inner Regional Australia,Central West,Bathurst Regional,Arterial Road,No,No,40_to_64,Night
1702,20191297,NSW,2019-12,Wednesday,14:00:00,Single,No,No,No,Car driver,Male,75,68,45,Outer Regional Australia,Capital Region,Bega Valley,Sub-Arterial Road,No,No,75_or_older,Day
1703,20195107,WA,2019-12,Friday,16:53:00,Multiple,No,No,No,Car passenger,Female,76,20,43,Inner Regional Australia,Bunbury,Donnybrook-Balingup (S),National or State Highway,No,No,75_or_older,Day
1704,20195064,WA,2019-12,Sunday,3:45:00,Single,No,No,No,Pedestrian,Male,22,0,5,Remote Australia,Western Australia - Outback (South),Carnamah (S),Arterial Road,No,No,17_to_25,Night
1705,20191322,NSW,2019-12,Thursday,4:51:00,Multiple,No,No,No,Pedal cyclist,Male,49,30,14,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Hawkesbury,Arterial Road,No,No,40_to_64,Night
1706,20191322,NSW,2019-12,Thursday,4:51:00,Multiple,No,No,No,Pedal cyclist,Male,40,30,14,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Hawkesbury,Arterial Road,No,No,40_to_64,Night
1707,20192017,Vic,2019-12,Monday,20:12:00,Single,No,No,No,Car driver,Male,62,133,30,Inner Regional Australia,Melbourne - North East,Murrindindi (S),Local Road,No,No,40_to_64,Night
1708,20192057,Vic,2019-12,Friday,4:30:00,Single,No,No,No,Pedestrian,Male,53,0,30,Major Cities of Australia,Melbourne - South East,Kingston (C) (Vic.),Collector Road,No,No,40_to_64,Night
1709,20192124,Vic,2019-12,Saturday,9:30:00,Single,No,No,No,Pedestrian,Male,87,0,41,Major Cities of Australia,Melbourne - South East,Greater Dandenong (C),Arterial Road,No,No,75_or_older,Day
1710,20193161,Qld,2019-12,Saturday,22:00:00,Single,No,No,No,Pedestrian,Female,36,20,13,Inner Regional Australia,Ipswich,Lockyer Valley (R),National or State Highway,No,No,26_to_39,Night
1711,20194098,SA,2019-12,Saturday,9:30:00,Single,No,No,No,Pedestrian,Male,81,0,45,Major Cities of Australia,Adelaide - West,Charles Sturt (C),Collector Road,No,No,75_or_older,Day
1712,20191289,NSW,2019-12,Saturday,22:45:00,Single,No,No,No,Pedestrian,Male,41,0,12,Major Cities of Australia,Sydney - Sutherland,Sutherland,Local Road,No,No,40_to_64,Night
1713,20193194,Qld,2019-12,Tuesday,8:00:00,Single,No,No,No,Pedestrian,Male,9,0,2,Inner Regional Australia,Ipswich,Lockyer Valley (R),Local Road,No,No,0_to_16,Day
1714,20192173,Vic,2019-12,Thursday,14:50:00,Single,No,No,No,Pedestrian,Female,66,0,28,Major Cities of Australia,Melbourne - West,Brimbank (C),Arterial Road,No,No,65_to_74,Day
1715,20191254,NSW,2019-12,Tuesday,9:30:00,Single,No,No,No,Pedestrian,Female,95,0,64,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Local Road,No,No,75_or_older,Day
1716,20192096,Vic,2019-12,Thursday,14:30:00,Single,No,No,No,Pedestrian,Male,77,0,45,Inner Regional Australia,Bendigo,Greater Bendigo (C),Local Road,No,No,75_or_older,Day
1717,20195123,WA,2019-12,Wednesday,5:07:00,Single,No,No,No,Pedestrian,Male,41,0,12,Remote Australia,Western Australia - Outback (North),Karratha (C),Arterial Road,Yes,No,40_to_64,Night
1718,20192014,Vic,2019-11,Monday,3:15:00,Multiple,No,No,Yes,Car driver,Male,38,69,12,Major Cities of Australia,Melbourne - West,Wyndham (C),National or State Highway,No,No,26_to_39,Night
1719,20193079,Qld,2019-11,Saturday,20:00:00,Multiple,No,No,No,Car driver,Male,20,96,2,Outer Regional Australia,Townsville,Townsville (C),National or State Highway,No,No,17_to_25,Night
1720,20193147,Qld,2019-11,Saturday,19:00:00,Multiple,No,Yes,No,Car passenger,Female,12,0,4,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),Local Road,No,No,0_to_16,Night
1721,20193112,Qld,2019-11,Friday,20:00:00,Single,No,No,No,Car driver,Male,20,82,3,Very Remote Australia,Queensland - Outback,Cloncurry (S),Sub-Arterial Road,No,No,17_to_25,Night
1722,20195039,WA,2019-11,Friday,5:22:00,Single,No,No,No,Car driver,Male,37,65,12,Remote Australia,Western Australia - Wheat Belt,Bruce Rock (S),Arterial Road,No,No,26_to_39,Night
1723,20191009,NSW,2019-11,Tuesday,3:30:00,Single,No,No,Yes,Car driver,Male,33,105,12,Inner Regional Australia,Riverina,Cootamundra-Gundagai,National or State Highway,No,No,26_to_39,Night
1724,20193084,Qld,2019-11,Monday,18:00:00,Multiple,No,No,No,Car driver,Male,59,114,29,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,40_to_64,Night
1725,20192138,Vic,2019-11,Tuesday,22:30:00,Single,No,No,No,Car driver,Male,41,136,15,Major Cities of Australia,Mornington Peninsula,Frankston (C),National or State Highway,No,No,40_to_64,Night
1726,20191161,NSW,2019-11,Saturday,20:25:00,Multiple,No,No,No,Motorcycle rider,Male,21,35,5,Major Cities of Australia,Sydney - Blacktown,Blacktown,Arterial Road,No,No,17_to_25,Night
1727,20194064,SA,2019-11,Saturday,11:30:00,Single,No,No,No,Motorcycle rider,Male,16,125,3,Major Cities of Australia,Adelaide - North,Salisbury (C),Sub-Arterial Road,No,No,0_to_16,Day
1728,20191126,NSW,2019-11,Sunday,23:45:00,Single,No,No,No,Car driver,Male,18,63,4,Outer Regional Australia,Central West,Cabonne,Arterial Road,No,No,17_to_25,Night
1729,20193083,Qld,2019-11,Saturday,6:00:00,Single,No,No,No,Car driver,Male,21,107,5,Outer Regional Australia,Central Queensland,Gladstone (R),Local Road,No,No,17_to_25,Day
1730,20193026,Qld,2019-11,Saturday,12:00:00,Single,No,No,No,Motorcycle rider,Male,22,121,6,Inner Regional Australia,Wide Bay,Bundaberg (R),Local Road,No,No,17_to_25,Day
1731,20193189,Qld,2019-11,Monday,4:00:00,Single,No,No,No,Car driver,Male,18,127,4,Major Cities of Australia,Ipswich,Ipswich (C),National or State Highway,No,No,17_to_25,Night
1732,20195090,WA,2019-11,Sunday,6:10:00,Single,No,No,No,Car driver,Male,20,74,3,Outer Regional Australia,Western Australia - Wheat Belt,Broomehill-Tambellup (S),Arterial Road,No,No,17_to_25,Day
1733,20192060,Vic,2019-11,Sunday,16:16:00,Single,No,No,No,Car driver,Male,66,88,28,Inner Regional Australia,North West,Ararat (RC),National or State Highway,No,No,65_to_74,Day
1734,20191125,NSW,2019-11,Monday,3:10:00,Single,No,No,No,Motorcycle rider,Male,28,68,6,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Arterial Road,No,No,26_to_39,Night
1735,20195001,WA,2019-11,Saturday,10:40:00,Single,No,No,No,Car passenger,Female,30,0,5,Very Remote Australia,Western Australia - Outback (North),Wyndham-East Kimberley (S),Local Road,No,No,26_to_39,Day
1736,20191100,NSW,2019-11,Saturday,17:00:00,Single,No,No,No,Car driver,Male,34,99,13,Outer Regional Australia,Central West,Blayney,Sub-Arterial Road,No,No,26_to_39,Day
1737,20193087,Qld,2019-11,Saturday,8:00:00,Single,No,No,No,Pedal cyclist,Male,56,30,26,Major Cities of Australia,Sunshine Coast,Noosa (S),Sub-Arterial Road,No,No,40_to_64,Day
1738,20194086,SA,2019-11,Saturday,20:45:00,Multiple,No,No,No,Pedal cyclist,Female,32,30,12,Major Cities of Australia,Adelaide - North,Playford (C),Local Road,No,No,26_to_39,Night
